char_ar,char_en,char1_ar,char2_ar,char3_ar,char1_en,char2_en,char3_en,plate_no,price,class,plate_no_length,similar_digits,sepcial_date,saudi_tribes,One Digit,Two Digits (Same),Two Digits (Different),Three Digits (Same),Three Digits (Different),Four Digits (Same),Four Digits (Different),emergency_no,in_order,reversed_order,same_middles_no,plaindromic_no,same_first_last_no,same_two_sides,one_digit_zero,one_digit_one,one_digit_two,one_digit_three,one_digit_four,one_digit_five,one_digit_six,one_digit_seven,one_digit_eight,one_digit_nine,is_triple_letters,is_one_letters,First_Third_Match,is_sequence,Contains_Tribe,contains_special_words,contains_special_cars,connect_12,connect_23,combined_word,word_freq_score,first_name_rank,result
ح ح س,S J J,ح,ح,س,J,J,S,337,6600,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ححس,0.0,0.0,False
ح ح س,S J J,ح,ح,س,J,J,S,9944,4600,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ححس,0.0,0.0,False
ح ح ل,L J J,ح,ح,ل,J,J,L,8818,10000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ححل,0.0,0.0,False
ح ح ل,L J J,ح,ح,ل,J,J,L,9994,9500,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ححل,0.0,0.0,False
ح ح ه,H J J,ح,ح,ه,J,J,H,77,30000,,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ححه,0.0,0.0,False
ح د ص,X D J,ح,د,ص,J,D,X,1505,1000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,حدص,0.0,0.0,False
ح د ص,X D J,ح,د,ص,J,D,X,2003,8000,,4,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,حدص,0.0,0.0,False
ح د ق,G D J,ح,د,ق,J,D,G,2,28000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,حدق,9.10267471958585,0.0,False
ح د ن,N D J,ح,د,ن,J,D,N,1115,10000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,حدن,22.389991371872306,0.0,False
ح د ن,N D J,ح,د,ن,J,D,N,7577,6700,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,حدن,22.389991371872306,0.0,False
ح د ه,H D J,ح,د,ه,J,D,H,8808,10000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,حده,68.9818809318378,1.8973214285714284,False
ح د ى,V D J,ح,د,ى,J,D,V,5000,5000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,حدى,52.41587575496117,68.78720238095238,False
ح ر ب,J R B,ح,ر,ب,B,R,J,9880,8000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,حرب,92.57981018119068,88.69047619047619,False
ح ر ب,B R J,ح,ر,ب,J,R,B,1,50000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,حرب,92.57981018119068,88.69047619047619,False
ح ر ب,B R J,ح,ر,ب,J,R,B,42,70000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,حرب,92.57981018119068,88.69047619047619,False
ح ر ب,B R J,ح,ر,ب,J,R,B,77,11000,,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,حرب,92.57981018119068,88.69047619047619,False
ح ر ب,B R J,ح,ر,ب,J,R,B,644,15000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,حرب,92.57981018119068,88.69047619047619,False
ح ر ب,B R J,ح,ر,ب,J,R,B,700,90000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,حرب,92.57981018119068,88.69047619047619,False
ح ر ب,B R J,ح,ر,ب,J,R,B,880,20000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,حرب,92.57981018119068,88.69047619047619,False
ح ر ب,B R J,ح,ر,ب,J,R,B,1163,10000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,حرب,92.57981018119068,88.69047619047619,False
ح ر ب,B R J,ح,ر,ب,J,R,B,1220,10000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,حرب,92.57981018119068,88.69047619047619,False
ح ر ب,B R J,ح,ر,ب,J,R,B,1310,7000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,حرب,92.57981018119068,88.69047619047619,False
ح ر ب,B R J,ح,ر,ب,J,R,B,2030,100000,,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,حرب,92.57981018119068,88.69047619047619,False
ح ر ب,B R J,ح,ر,ب,J,R,B,3110,10000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,حرب,92.57981018119068,88.69047619047619,False
ح ر ب,B R J,ح,ر,ب,J,R,B,3568,4500,,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,حرب,92.57981018119068,88.69047619047619,False
ح ر ب,B R J,ح,ر,ب,J,R,B,5008,20000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,حرب,92.57981018119068,88.69047619047619,False
ح ر ب,B R J,ح,ر,ب,J,R,B,5146,5000,,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,حرب,92.57981018119068,88.69047619047619,False
ح ر ب,B R J,ح,ر,ب,J,R,B,5360,5000,,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,حرب,92.57981018119068,88.69047619047619,False
ح ر ب,B R J,ح,ر,ب,J,R,B,7159,5000,,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,حرب,92.57981018119068,88.69047619047619,False
ح ر ب,B R J,ح,ر,ب,J,R,B,7171,10000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,حرب,92.57981018119068,88.69047619047619,False
ح ر ب,B R J,ح,ر,ب,J,R,B,7757,15000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,حرب,92.57981018119068,88.69047619047619,False
ح ر ب,B R J,ح,ر,ب,J,R,B,8760,4000,,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,حرب,92.57981018119068,88.69047619047619,False
ح ر ب,B R J,ح,ر,ب,J,R,B,8891,10000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,حرب,92.57981018119068,88.69047619047619,False
ح ر ب,B R J,ح,ر,ب,J,R,B,9966,30000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,حرب,92.57981018119068,88.69047619047619,False
ح ر د,D R J,ح,ر,د,J,R,D,999,35000,,3,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,حرد,0.0,25.93005952380952,False
ح ر ر,R R J,ح,ر,ر,J,R,R,5,30000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,حرر,48.70578084555651,0.0,False
ح ر ر,R R J,ح,ر,ر,J,R,R,3444,7000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,حرر,48.70578084555651,0.0,False
ح ر س,S R J,ح,ر,س,J,R,S,141,35000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,حرس,71.6134598792062,21.763392857142858,False
ح ر س,S R J,ح,ر,س,J,R,S,315,15000,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,حرس,71.6134598792062,21.763392857142858,False
ح ر س,S R J,ح,ر,س,J,R,S,606,18000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,حرس,71.6134598792062,21.763392857142858,False
ح ر س,S R J,ح,ر,س,J,R,S,667,20000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,حرس,71.6134598792062,21.763392857142858,False
ح ر س,S R J,ح,ر,س,J,R,S,1687,8000,,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,حرس,71.6134598792062,21.763392857142858,False
ح ر س,S R J,ح,ر,س,J,R,S,3511,10000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,حرس,71.6134598792062,21.763392857142858,False
ح ر س,S R J,ح,ر,س,J,R,S,5050,25000,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,حرس,71.6134598792062,21.763392857142858,False
